CPT,LOCALITY,YEAR,COUNTY,ASC_BASE_AMOUNT,ASC_120PCT
25405,03,2023,PalmBeach,4082.94,4899.53
25415,03,2023,PalmBeach,4022.81,4827.37
25430,03,2023,PalmBeach,1338.48,1606.18
25431,03,2023,PalmBeach,2968.57,3562.28
25440,03,2023,PalmBeach,2968.57,3562.28
25441,03,2023,PalmBeach,9486.71,11384.05
25442,03,2023,PalmBeach,15432.25,18518.7
25443,03,2023,PalmBeach,4357.37,5228.84
25444,03,2023,PalmBeach,9714.82,11657.78
25445,03,2023,PalmBeach,4341.24,5209.49
25446,03,2023,PalmBeach,15699.04,18838.85
25447,03,2023,PalmBeach,1338.48,1606.18
25449,03,2023,PalmBeach,2968.57,3562.28
25500,03,2023,PalmBeach,101.97,122.36
25505,03,2023,PalmBeach,708.23,849.88
25515,03,2023,PalmBeach,3936.44,4723.73
25520,03,2023,PalmBeach,708.23,849.88
25525,03,2023,PalmBeach,3806.6,4567.92
25526,03,2023,PalmBeach,3903.9,4684.68
25530,03,2023,PalmBeach,101.97,122.36
25535,03,2023,PalmBeach,101.97,122.36
25545,03,2023,PalmBeach,3903.36,4684.03
25560,03,2023,PalmBeach,101.97,122.36
25565,03,2023,PalmBeach,708.23,849.88
25574,03,2023,PalmBeach,4006.69,4808.03
25575,03,2023,PalmBeach,4050.41,4860.49
25600,03,2023,PalmBeach,101.97,122.36
25605,03,2023,PalmBeach,708.23,849.88
25606,03,2023,PalmBeach,1338.48,1606.18
25607,03,2023,PalmBeach,4168.49,5002.19
25608,03,2023,PalmBeach,4173.14,5007.77
25609,03,2023,PalmBeach,4179.15,5014.98
25622,03,2023,PalmBeach,101.97,122.36
25624,03,2023,PalmBeach,708.23,849.88
25628,03,2023,PalmBeach,2968.57,3562.28
25630,03,2023,PalmBeach,101.97,122.36
25635,03,2023,PalmBeach,708.23,849.88
25645,03,2023,PalmBeach,1338.48,1606.18
25650,03,2023,PalmBeach,101.97,122.36
25651,03,2023,PalmBeach,1338.48,1606.18
25652,03,2023,PalmBeach,4077.47,4892.96
25660,03,2023,PalmBeach,101.97,122.36
25670,03,2023,PalmBeach,2968.57,3562.28
25671,03,2023,PalmBeach,1338.48,1606.18
25675,03,2023,PalmBeach,101.97,122.36
25676,03,2023,PalmBeach,2968.57,3562.28
25680,03,2023,PalmBeach,101.97,122.36
25685,03,2023,PalmBeach,2968.57,3562.28
25690,03,2023,PalmBeach,708.23,849.88
25695,03,2023,PalmBeach,2968.57,3562.28
25800,03,2023,PalmBeach,4234.37,5081.24
25805,03,2023,PalmBeach,3829.02,4594.82
25810,03,2023,PalmBeach,8394.93,10073.92
25820,03,2023,PalmBeach,4267.17,5120.6
25825,03,2023,PalmBeach,4044.95,4853.94
25830,03,2023,PalmBeach,2968.57,3562.28
25907,03,2023,PalmBeach,1338.48,1606.18
25922,03,2023,PalmBeach,708.23,849.88
25929,03,2023,PalmBeach,850.11,1020.13
25931,03,2023,PalmBeach,1338.48,1606.18
26010,03,2023,PalmBeach,88.95,106.74
26011,03,2023,PalmBeach,602.7,723.24
26020,03,2023,PalmBeach,1338.48,1606.18
26025,03,2023,PalmBeach,1338.48,1606.18
26030,03,2023,PalmBeach,1338.48,1606.18
26034,03,2023,PalmBeach,708.23,849.88
26035,03,2023,PalmBeach,1338.48,1606.18
26037,03,2023,PalmBeach,1338.48,1606.18
26040,03,2023,PalmBeach,708.23,849.88
26055,03,2023,PalmBeach,708.23,849.88
26060,03,2023,PalmBeach,708.23,849.88
26070,03,2023,PalmBeach,708.23,849.88
26075,03,2023,PalmBeach,1338.48,1606.18
26080,03,2023,PalmBeach,708.23,849.88
26100,03,2023,PalmBeach,1338.48,1606.18
26105,03,2023,PalmBeach,1338.48,1606.18
26110,03,2023,PalmBeach,708.23,849.88
26111,03,2023,PalmBeach,602.7,723.24
26113,03,2023,PalmBeach,602.7,723.24
26115,03,2023,PalmBeach,602.7,723.24
26116,03,2023,PalmBeach,602.7,723.24
26117,03,2023,PalmBeach,1014.58,1217.5
26121,03,2023,PalmBeach,1338.48,1606.18
26123,03,2023,PalmBeach,1338.48,1606.18
26130,03,2023,PalmBeach,1338.48,1606.18
26135,03,2023,PalmBeach,1338.48,1606.18
26140,03,2023,PalmBeach,708.23,849.88
26145,03,2023,PalmBeach,708.23,849.88
26160,03,2023,PalmBeach,708.23,849.88
26170,03,2023,PalmBeach,708.23,849.88
26180,03,2023,PalmBeach,708.23,849.88
26185,03,2023,PalmBeach,708.23,849.88
26200,03,2023,PalmBeach,708.23,849.88
26205,03,2023,PalmBeach,2968.57,3562.28
26210,03,2023,PalmBeach,708.23,849.88
26215,03,2023,PalmBeach,1338.48,1606.18
26230,03,2023,PalmBeach,1338.48,1606.18
26235,03,2023,PalmBeach,708.23,849.88
26236,03,2023,PalmBeach,708.23,849.88
26250,03,2023,PalmBeach,1338.48,1606.18
26260,03,2023,PalmBeach,1338.48,1606.18
26262,03,2023,PalmBeach,708.23,849.88
26320,03,2023,PalmBeach,602.7,723.24
26340,03,2023,PalmBeach,708.23,849.88
26341,03,2023,PalmBeach,78.87,94.64
26350,03,2023,PalmBeach,1338.48,1606.18
26352,03,2023,PalmBeach,2968.57,3562.28
26356,03,2023,PalmBeach,1338.48,1606.18
26357,03,2023,PalmBeach,1338.48,1606.18
26358,03,2023,PalmBeach,2968.57,3562.28
26370,03,2023,PalmBeach,1338.48,1606.18
26372,03,2023,PalmBeach,3837.49,4604.99
26373,03,2023,PalmBeach,1338.48,1606.18
26390,03,2023,PalmBeach,2968.57,3562.28
26392,03,2023,PalmBeach,2968.57,3562.28
26410,03,2023,PalmBeach,708.23,849.88
26412,03,2023,PalmBeach,1338.48,1606.18
26415,03,2023,PalmBeach,1338.48,1606.18
26416,03,2023,PalmBeach,1338.48,1606.18
26418,03,2023,PalmBeach,708.23,849.88
26420,03,2023,PalmBeach,1338.48,1606.18
26426,03,2023,PalmBeach,1338.48,1606.18
26428,03,2023,PalmBeach,1338.48,1606.18
26432,03,2023,PalmBeach,708.23,849.88
26433,03,2023,PalmBeach,1338.48,1606.18
26434,03,2023,PalmBeach,1338.48,1606.18
26437,03,2023,PalmBeach,1338.48,1606.18
26440,03,2023,PalmBeach,708.23,849.88
26442,03,2023,PalmBeach,1338.48,1606.18
26445,03,2023,PalmBeach,1338.48,1606.18
26449,03,2023,PalmBeach,1338.48,1606.18
26450,03,2023,PalmBeach,1338.48,1606.18
26455,03,2023,PalmBeach,708.23,849.88
26460,03,2023,PalmBeach,708.23,849.88
26471,03,2023,PalmBeach,1338.48,1606.18
26474,03,2023,PalmBeach,708.23,849.88
26476,03,2023,PalmBeach,1338.48,1606.18
26477,03,2023,PalmBeach,1338.48,1606.18
26478,03,2023,PalmBeach,1338.48,1606.18
26479,03,2023,PalmBeach,1338.48,1606.18
26480,03,2023,PalmBeach,1338.48,1606.18
26483,03,2023,PalmBeach,1338.48,1606.18
26485,03,2023,PalmBeach,1338.48,1606.18
26489,03,2023,PalmBeach,1338.48,1606.18
26490,03,2023,PalmBeach,1338.48,1606.18
26492,03,2023,PalmBeach,1338.48,1606.18
26494,03,2023,PalmBeach,1338.48,1606.18
26496,03,2023,PalmBeach,1338.48,1606.18
26497,03,2023,PalmBeach,1338.48,1606.18
26498,03,2023,PalmBeach,1338.48,1606.18
26499,03,2023,PalmBeach,1338.48,1606.18
26500,03,2023,PalmBeach,2968.57,3562.28
26502,03,2023,PalmBeach,1338.48,1606.18
26508,03,2023,PalmBeach,1338.48,1606.18
26510,03,2023,PalmBeach,1338.48,1606.18
26516,03,2023,PalmBeach,1338.48,1606.18
26517,03,2023,PalmBeach,1338.48,1606.18
26518,03,2023,PalmBeach,3815.9,4579.08
26520,03,2023,PalmBeach,1338.48,1606.18
26525,03,2023,PalmBeach,708.23,849.88
26530,03,2023,PalmBeach,4058.34,4870.01
26531,03,2023,PalmBeach,4214.41,5057.29
26535,03,2023,PalmBeach,1338.48,1606.18
26536,03,2023,PalmBeach,4005.31,4806.37
26540,03,2023,PalmBeach,1338.48,1606.18
26541,03,2023,PalmBeach,1725.19,2070.23
26542,03,2023,PalmBeach,1338.48,1606.18
26545,03,2023,PalmBeach,1929.77,2315.72
26546,03,2023,PalmBeach,2968.57,3562.28
26548,03,2023,PalmBeach,1338.48,1606.18
26550,03,2023,PalmBeach,1338.48,1606.18
26555,03,2023,PalmBeach,2968.57,3562.28
26560,03,2023,PalmBeach,708.23,849.88
26561,03,2023,PalmBeach,1338.48,1606.18
26562,03,2023,PalmBeach,1338.48,1606.18
26565,03,2023,PalmBeach,1338.48,1606.18
26567,03,2023,PalmBeach,1338.48,1606.18
26568,03,2023,PalmBeach,4659.94,5591.93
26580,03,2023,PalmBeach,1338.48,1606.18
26587,03,2023,PalmBeach,1338.48,1606.18
26590,03,2023,PalmBeach,708.23,849.88
26591,03,2023,PalmBeach,1338.48,1606.18
26593,03,2023,PalmBeach,1338.48,1606.18
26596,03,2023,PalmBeach,1338.48,1606.18
26600,03,2023,PalmBeach,101.97,122.36
26605,03,2023,PalmBeach,101.97,122.36
26607,03,2023,PalmBeach,1338.48,1606.18
26608,03,2023,PalmBeach,1338.48,1606.18
26615,03,2023,PalmBeach,1338.48,1606.18
26641,03,2023,PalmBeach,101.97,122.36
26645,03,2023,PalmBeach,708.23,849.88
26650,03,2023,PalmBeach,1338.48,1606.18
26665,03,2023,PalmBeach,1338.48,1606.18
26670,03,2023,PalmBeach,101.97,122.36
26675,03,2023,PalmBeach,708.23,849.88
26676,03,2023,PalmBeach,1338.48,1606.18
26685,03,2023,PalmBeach,1338.48,1606.18
26686,03,2023,PalmBeach,1338.48,1606.18
26700,03,2023,PalmBeach,101.97,122.36
26705,03,2023,PalmBeach,708.23,849.88
26706,03,2023,PalmBeach,1338.48,1606.18
26715,03,2023,PalmBeach,1338.48,1606.18
26720,03,2023,PalmBeach,101.97,122.36
26725,03,2023,PalmBeach,101.97,122.36
26727,03,2023,PalmBeach,1338.48,1606.18
26735,03,2023,PalmBeach,1338.48,1606.18
26740,03,2023,PalmBeach,101.97,122.36
26742,03,2023,PalmBeach,708.23,849.88
26746,03,2023,PalmBeach,1338.48,1606.18
26750,03,2023,PalmBeach,101.97,122.36
26755,03,2023,PalmBeach,101.97,122.36
26756,03,2023,PalmBeach,1338.48,1606.18
26765,03,2023,PalmBeach,1338.48,1606.18
26770,03,2023,PalmBeach,101.97,122.36
26775,03,2023,PalmBeach,118.18,141.82
26776,03,2023,PalmBeach,1338.48,1606.18
26785,03,2023,PalmBeach,1338.48,1606.18
26820,03,2023,PalmBeach,4206.48,5047.78
26841,03,2023,PalmBeach,2968.57,3562.28
26842,03,2023,PalmBeach,2968.57,3562.28
26843,03,2023,PalmBeach,3870.84,4645.01
26844,03,2023,PalmBeach,3815.9,4579.08
26850,03,2023,PalmBeach,2968.57,3562.28
26852,03,2023,PalmBeach,2968.57,3562.28
26860,03,2023,PalmBeach,1338.48,1606.18
26862,03,2023,PalmBeach,1338.48,1606.18
26910,03,2023,PalmBeach,1338.48,1606.18
26951,03,2023,PalmBeach,1338.48,1606.18
26952,03,2023,PalmBeach,1338.48,1606.18
26990,03,2023,PalmBeach,1338.48,1606.18
26991,03,2023,PalmBeach,708.23,849.88
27001,03,2023,PalmBeach,1338.48,1606.18
27035,03,2023,PalmBeach,1338.48,1606.18
27041,03,2023,PalmBeach,602.7,723.24
27045,03,2023,PalmBeach,1014.58,1217.5
27047,03,2023,PalmBeach,1014.58,1217.5
27062,03,2023,PalmBeach,1338.48,1606.18
27066,03,2023,PalmBeach,1338.48,1606.18
27080,03,2023,PalmBeach,1338.48,1606.18
27087,03,2023,PalmBeach,1338.48,1606.18
27097,03,2023,PalmBeach,1338.48,1606.18
27130,03,2023,PalmBeach,8995.75,10794.9
27197,03,2023,PalmBeach,101.97,122.36
27200,03,2023,PalmBeach,101.97,122.36
27220,03,2023,PalmBeach,101.97,122.36
27230,03,2023,PalmBeach,101.97,122.36
27238,03,2023,PalmBeach,708.23,849.88
27246,03,2023,PalmBeach,101.97,122.36
27250,03,2023,PalmBeach,101.97,122.36
27252,03,2023,PalmBeach,708.23,849.88
27265,03,2023,PalmBeach,101.97,122.36
27266,03,2023,PalmBeach,708.23,849.88
27267,03,2023,PalmBeach,1338.48,1606.18
27279,03,2023,PalmBeach,16186.65,19423.98
27301,03,2023,PalmBeach,1014.58,1217.5
27305,03,2023,PalmBeach,1338.48,1606.18
27310,03,2023,PalmBeach,1338.48,1606.18
27324,03,2023,PalmBeach,1014.58,1217.5
27327,03,2023,PalmBeach,602.7,723.24
27328,03,2023,PalmBeach,1014.58,1217.5
27329,03,2023,PalmBeach,1014.58,1217.5
27331,03,2023,PalmBeach,1338.48,1606.18
27333,03,2023,PalmBeach,1338.48,1606.18
27334,03,2023,PalmBeach,1338.48,1606.18
27335,03,2023,PalmBeach,2968.57,3562.28
27337,03,2023,PalmBeach,1014.58,1217.5
27339,03,2023,PalmBeach,1014.58,1217.5
27340,03,2023,PalmBeach,1338.48,1606.18
27345,03,2023,PalmBeach,1338.48,1606.18
27347,03,2023,PalmBeach,1338.48,1606.18
27350,03,2023,PalmBeach,2968.57,3562.28
27355,03,2023,PalmBeach,1338.48,1606.18
27372,03,2023,PalmBeach,1014.58,1217.5
27380,03,2023,PalmBeach,2968.57,3562.28
27381,03,2023,PalmBeach,3803.87,4564.64
27385,03,2023,PalmBeach,2968.57,3562.28
27386,03,2023,PalmBeach,2968.57,3562.28
27403,03,2023,PalmBeach,4513.99,5416.79
27405,03,2023,PalmBeach,2968.57,3562.28
27407,03,2023,PalmBeach,2968.57,3562.28
27412,03,2023,PalmBeach,4410.11,5292.13
27415,03,2023,PalmBeach,9384.71,11261.65
27416,03,2023,PalmBeach,2968.57,3562.28
27418,03,2023,PalmBeach,3952.83,4743.4
27420,03,2023,PalmBeach,2968.57,3562.28
27422,03,2023,PalmBeach,2968.57,3562.28
27424,03,2023,PalmBeach,2968.57,3562.28
27425,03,2023,PalmBeach,1338.48,1606.18
27427,03,2023,PalmBeach,4141.7,4970.04
27428,03,2023,PalmBeach,8444.25,10133.1
27429,03,2023,PalmBeach,8200.45,9840.54
27430,03,2023,PalmBeach,3815.9,4579.08
27437,03,2023,PalmBeach,2968.57,3562.28
27441,03,2023,PalmBeach,6086.97,7304.36
27446,03,2023,PalmBeach,8702.63,10443.16
27447,03,2023,PalmBeach,8819.76,10583.71
27496,03,2023,PalmBeach,1338.48,1606.18
27498,03,2023,PalmBeach,708.23,849.88
27500,03,2023,PalmBeach,101.97,122.36
27502,03,2023,PalmBeach,708.23,849.88
27508,03,2023,PalmBeach,101.97,122.36
27509,03,2023,PalmBeach,4170.41,5004.49
27510,03,2023,PalmBeach,708.23,849.88
27516,03,2023,PalmBeach,101.97,122.36
27520,03,2023,PalmBeach,101.97,122.36
27524,03,2023,PalmBeach,2968.57,3562.28
27530,03,2023,PalmBeach,101.97,122.36
27532,03,2023,PalmBeach,1338.48,1606.18
27538,03,2023,PalmBeach,101.97,122.36
27552,03,2023,PalmBeach,708.23,849.88
27560,03,2023,PalmBeach,101.97,122.36
27562,03,2023,PalmBeach,101.97,122.36
27566,03,2023,PalmBeach,2968.57,3562.28
27570,03,2023,PalmBeach,708.23,849.88
27600,03,2023,PalmBeach,1338.48,1606.18
27602,03,2023,PalmBeach,1338.48,1606.18
27603,03,2023,PalmBeach,1014.58,1217.5
27604,03,2023,PalmBeach,1338.48,1606.18
27605,03,2023,PalmBeach,708.23,849.88
27610,03,2023,PalmBeach,1338.48,1606.18
27614,03,2023,PalmBeach,1014.58,1217.5
27619,03,2023,PalmBeach,1014.58,1217.5
27620,03,2023,PalmBeach,1338.48,1606.18
27630,03,2023,PalmBeach,1338.48,1606.18
27632,03,2023,PalmBeach,1014.58,1217.5
27635,03,2023,PalmBeach,1338.48,1606.18
27638,03,2023,PalmBeach,2968.57,3562.28
27640,03,2023,PalmBeach,1338.48,1606.18
27641,03,2023,PalmBeach,1338.48,1606.18
27650,03,2023,PalmBeach,2968.57,3562.28
27652,03,2023,PalmBeach,3935.62,4722.74
27654,03,2023,PalmBeach,3928.78,4714.54
27658,03,2023,PalmBeach,1338.48,1606.18
27659,03,2023,PalmBeach,2968.57,3562.28
27664,03,2023,PalmBeach,2968.57,3562.28
27665,03,2023,PalmBeach,2968.57,3562.28
27675,03,2023,PalmBeach,1338.48,1606.18
27680,03,2023,PalmBeach,1338.48,1606.18
27685,03,2023,PalmBeach,1338.48,1606.18
27687,03,2023,PalmBeach,1338.48,1606.18
27690,03,2023,PalmBeach,2968.57,3562.28
27691,03,2023,PalmBeach,2968.57,3562.28
27695,03,2023,PalmBeach,3884.5,4661.4
27696,03,2023,PalmBeach,4008.32,4809.98
27698,03,2023,PalmBeach,4080.48,4896.58
27700,03,2023,PalmBeach,3938.62,4726.34
27704,03,2023,PalmBeach,1338.48,1606.18
27707,03,2023,PalmBeach,1338.48,1606.18
27709,03,2023,PalmBeach,9381.34,11257.61
27720,03,2023,PalmBeach,3996.84,4796.21
27726,03,2023,PalmBeach,3955.84,4747.01
27750,03,2023,PalmBeach,101.97,122.36
27752,03,2023,PalmBeach,708.23,849.88
27756,03,2023,PalmBeach,4245.3,5094.36
27758,03,2023,PalmBeach,8783.34,10540.01
27759,03,2023,PalmBeach,8385.97,10063.16
27760,03,2023,PalmBeach,101.97,122.36
27762,03,2023,PalmBeach,708.23,849.88
27766,03,2023,PalmBeach,2968.57,3562.28
27767,03,2023,PalmBeach,101.97,122.36
27768,03,2023,PalmBeach,998.42,1198.1
27769,03,2023,PalmBeach,2968.57,3562.28
27780,03,2023,PalmBeach,101.97,122.36
27781,03,2023,PalmBeach,708.23,849.88
27784,03,2023,PalmBeach,2968.57,3562.28
27786,03,2023,PalmBeach,101.97,122.36
27788,03,2023,PalmBeach,101.97,122.36
27792,03,2023,PalmBeach,3939.99,4727.99
27808,03,2023,PalmBeach,101.97,122.36
27810,03,2023,PalmBeach,708.23,849.88
27814,03,2023,PalmBeach,3980.99,4777.19
27816,03,2023,PalmBeach,101.97,122.36
27818,03,2023,PalmBeach,708.23,849.88
27822,03,2023,PalmBeach,3937.53,4725.04
27823,03,2023,PalmBeach,3971.42,4765.7
27824,03,2023,PalmBeach,101.97,122.36
27825,03,2023,PalmBeach,708.23,849.88
27826,03,2023,PalmBeach,4253.23,5103.88
27827,03,2023,PalmBeach,8269.4,9923.28
27828,03,2023,PalmBeach,8615.2,10338.24
27829,03,2023,PalmBeach,4110.27,4932.32
27840,03,2023,PalmBeach,101.97,122.36
27842,03,2023,PalmBeach,708.23,849.88
27860,03,2023,PalmBeach,1338.48,1606.18
27870,03,2023,PalmBeach,8897.11,10676.53
27892,03,2023,PalmBeach,1338.48,1606.18
28001,03,2023,PalmBeach,93.94,112.73
28002,03,2023,PalmBeach,708.23,849.88
28003,03,2023,PalmBeach,1338.48,1606.18
28005,03,2023,PalmBeach,1338.48,1606.18
28008,03,2023,PalmBeach,1338.48,1606.18
28020,03,2023,PalmBeach,1338.48,1606.18
28022,03,2023,PalmBeach,1338.48,1606.18
28035,03,2023,PalmBeach,807.9,969.48
28039,03,2023,PalmBeach,1014.58,1217.5
28041,03,2023,PalmBeach,1014.58,1217.5
28043,03,2023,PalmBeach,602.7,723.24
28045,03,2023,PalmBeach,1014.58,1217.5
28055,03,2023,PalmBeach,807.9,969.48
28060,03,2023,PalmBeach,1338.48,1606.18
28062,03,2023,PalmBeach,1338.48,1606.18
28080,03,2023,PalmBeach,708.23,849.88
28086,03,2023,PalmBeach,1338.48,1606.18
28090,03,2023,PalmBeach,708.23,849.88
28092,03,2023,PalmBeach,708.23,849.88
28100,03,2023,PalmBeach,1338.48,1606.18
28104,03,2023,PalmBeach,1338.48,1606.18
28110,03,2023,PalmBeach,1338.48,1606.18
28111,03,2023,PalmBeach,1338.48,1606.18
28112,03,2023,PalmBeach,1338.48,1606.18
28113,03,2023,PalmBeach,1338.48,1606.18
28116,03,2023,PalmBeach,1338.48,1606.18
28118,03,2023,PalmBeach,1338.48,1606.18
28119,03,2023,PalmBeach,1338.48,1606.18
28120,03,2023,PalmBeach,1338.48,1606.18
28122,03,2023,PalmBeach,1338.48,1606.18
28124,03,2023,PalmBeach,278.61,334.33
28126,03,2023,PalmBeach,1338.48,1606.18
28153,03,2023,PalmBeach,1338.48,1606.18
28190,03,2023,PalmBeach,159.99,191.99
28192,03,2023,PalmBeach,602.7,723.24
28193,03,2023,PalmBeach,602.7,723.24
28200,03,2023,PalmBeach,1338.48,1606.18
28202,03,2023,PalmBeach,3880.95,4657.14
28208,03,2023,PalmBeach,1338.48,1606.18
28220,03,2023,PalmBeach,265.47,318.56
28226,03,2023,PalmBeach,1338.48,1606.18
28230,03,2023,PalmBeach,260.33,312.4
28232,03,2023,PalmBeach,236.93,284.32
28234,03,2023,PalmBeach,708.23,849.88
28250,03,2023,PalmBeach,1338.48,1606.18
28270,03,2023,PalmBeach,1338.48,1606.18
28285,03,2023,PalmBeach,1338.48,1606.18
28286,03,2023,PalmBeach,1338.48,1606.18
28288,03,2023,PalmBeach,1338.48,1606.18
28289,03,2023,PalmBeach,1338.48,1606.18
28291,03,2023,PalmBeach,4210.85,5053.02
28292,03,2023,PalmBeach,1338.48,1606.18
28295,03,2023,PalmBeach,1338.48,1606.18
28296,03,2023,PalmBeach,1338.48,1606.18
28297,03,2023,PalmBeach,4392.08,5270.5
28298,03,2023,PalmBeach,3943.54,4732.25
28299,03,2023,PalmBeach,3864.0,4636.8
28300,03,2023,PalmBeach,3975.25,4770.3
28308,03,2023,PalmBeach,1338.48,1606.18
28322,03,2023,PalmBeach,3982.08,4778.5
28400,03,2023,PalmBeach,101.97,122.36
28405,03,2023,PalmBeach,101.97,122.36
28415,03,2023,PalmBeach,4032.1,4838.52
28430,03,2023,PalmBeach,101.97,122.36
28435,03,2023,PalmBeach,708.23,849.88
28436,03,2023,PalmBeach,3910.19,4692.23
28445,03,2023,PalmBeach,4177.24,5012.69
28450,03,2023,PalmBeach,101.97,122.36
28465,03,2023,PalmBeach,2968.57,3562.28
28470,03,2023,PalmBeach,101.97,122.36
28475,03,2023,PalmBeach,101.97,122.36
28476,03,2023,PalmBeach,1338.48,1606.18
28485,03,2023,PalmBeach,3953.66,4744.39
28490,03,2023,PalmBeach,95.22,114.26
28496,03,2023,PalmBeach,1338.48,1606.18
28505,03,2023,PalmBeach,1338.48,1606.18
28510,03,2023,PalmBeach,75.66,90.79
28515,03,2023,PalmBeach,101.97,122.36
28525,03,2023,PalmBeach,1338.48,1606.18
28530,03,2023,PalmBeach,73.1,87.72
28545,03,2023,PalmBeach,1338.48,1606.18
28585,03,2023,PalmBeach,4359.83,5231.8
28606,03,2023,PalmBeach,1338.48,1606.18
28615,03,2023,PalmBeach,3896.8,4676.16
28636,03,2023,PalmBeach,1338.48,1606.18
28645,03,2023,PalmBeach,1338.48,1606.18
28660,03,2023,PalmBeach,72.46,86.95
28705,03,2023,PalmBeach,14429.97,17315.96
28715,03,2023,PalmBeach,9143.71,10972.45
28725,03,2023,PalmBeach,8790.62,10548.74
28730,03,2023,PalmBeach,9156.6,10987.92
28740,03,2023,PalmBeach,4303.25,5163.9
28750,03,2023,PalmBeach,4275.09,5130.11
28755,03,2023,PalmBeach,2968.57,3562.28
28810,03,2023,PalmBeach,1338.48,1606.18
28820,03,2023,PalmBeach,1338.48,1606.18
28825,03,2023,PalmBeach,1338.48,1606.18
28890,03,2023,PalmBeach,175.37,210.44
29035,03,2023,PalmBeach,118.18,141.82
29055,03,2023,PalmBeach,118.18,141.82
29058,03,2023,PalmBeach,68.93,82.72
29065,03,2023,PalmBeach,59.95,71.94
29075,03,2023,PalmBeach,54.83,65.8
29085,03,2023,PalmBeach,59.63,71.56
29086,03,2023,PalmBeach,51.62,61.94
29105,03,2023,PalmBeach,49.06,58.87
29325,03,2023,PalmBeach,118.18,141.82
29345,03,2023,PalmBeach,77.27,92.72
29355,03,2023,PalmBeach,78.87,94.64
29358,03,2023,PalmBeach,100.03,120.04
29365,03,2023,PalmBeach,74.38,89.26
29405,03,2023,PalmBeach,47.45,56.94
29425,03,2023,PalmBeach,43.28,51.94
29435,03,2023,PalmBeach,66.69,80.03
29445,03,2023,PalmBeach,59.31,71.17
29450,03,2023,PalmBeach,64.44,77.33
29505,03,2023,PalmBeach,59.31,71.17
29515,03,2023,PalmBeach,42.0,50.4
29540,03,2023,PalmBeach,13.14,15.77
29580,03,2023,PalmBeach,40.72,48.86
29700,03,2023,PalmBeach,38.47,46.16
29705,03,2023,PalmBeach,32.06,38.47
29730,03,2023,PalmBeach,33.34,40.01
29740,03,2023,PalmBeach,51.94,62.33
29805,03,2023,PalmBeach,1338.48,1606.18
29806,03,2023,PalmBeach,2968.57,3562.28
29807,03,2023,PalmBeach,2968.57,3562.28
29819,03,2023,PalmBeach,1338.48,1606.18
29820,03,2023,PalmBeach,2968.57,3562.28
29821,03,2023,PalmBeach,1338.48,1606.18
29822,03,2023,PalmBeach,1338.48,1606.18
29823,03,2023,PalmBeach,1338.48,1606.18
29824,03,2023,PalmBeach,1338.48,1606.18
29825,03,2023,PalmBeach,1338.48,1606.18
29827,03,2023,PalmBeach,2968.57,3562.28
29828,03,2023,PalmBeach,2968.57,3562.28
29837,03,2023,PalmBeach,1338.48,1606.18
29838,03,2023,PalmBeach,1338.48,1606.18
29840,03,2023,PalmBeach,1338.48,1606.18
29843,03,2023,PalmBeach,1338.48,1606.18
29844,03,2023,PalmBeach,1338.48,1606.18
29845,03,2023,PalmBeach,1338.48,1606.18
29846,03,2023,PalmBeach,1338.48,1606.18
29847,03,2023,PalmBeach,2968.57,3562.28
29848,03,2023,PalmBeach,708.23,849.88
29850,03,2023,PalmBeach,708.23,849.88
29851,03,2023,PalmBeach,708.23,849.88
29855,03,2023,PalmBeach,4329.49,5195.39
29856,03,2023,PalmBeach,10581.29,12697.55
29862,03,2023,PalmBeach,2968.57,3562.28
29863,03,2023,PalmBeach,1338.48,1606.18
29866,03,2023,PalmBeach,2968.57,3562.28
29867,03,2023,PalmBeach,7824.4,9389.28
29870,03,2023,PalmBeach,1338.48,1606.18
29871,03,2023,PalmBeach,1338.48,1606.18
29873,03,2023,PalmBeach,1338.48,1606.18
29874,03,2023,PalmBeach,1338.48,1606.18
29875,03,2023,PalmBeach,1338.48,1606.18
29876,03,2023,PalmBeach,1338.48,1606.18
29877,03,2023,PalmBeach,1338.48,1606.18
29879,03,2023,PalmBeach,1338.48,1606.18
29880,03,2023,PalmBeach,1338.48,1606.18
29881,03,2023,PalmBeach,1338.48,1606.18
29882,03,2023,PalmBeach,1338.48,1606.18
29883,03,2023,PalmBeach,1338.48,1606.18
29884,03,2023,PalmBeach,1338.48,1606.18
29885,03,2023,PalmBeach,3794.03,4552.84
29886,03,2023,PalmBeach,1338.48,1606.18
29887,03,2023,PalmBeach,2968.57,3562.28
29888,03,2023,PalmBeach,4012.69,4815.23
29889,03,2023,PalmBeach,8399.98,10079.98
29891,03,2023,PalmBeach,1338.48,1606.18
29892,03,2023,PalmBeach,2968.57,3562.28
