CPT,LOCALITY,YEAR,NON_FAC_LC,OCSF_STANDARD_FEE
25628,03,2022,869.44,2435.0
25645,03,2022,695.48,1253.0
25651,03,2022,588.37,1430.0
25652,03,2022,752.82,1925.0
25660,03,2022,542.33,595.0
25670,03,2022,739.95,1541.0
25671,03,2022,640.41,1614.0
25676,03,2022,763.84,1455.0
25680,03,2022,643.02,849.0
25685,03,2022,896.03,1894.0
25690,03,2022,595.94,986.0
25695,03,2022,773.68,2323.0
25800,03,2022,885.21,2805.0
25805,03,2022,1032.71,2670.0
25810,03,2022,1042.1,2685.0
25820,03,2022,781.16,1988.0
25825,03,2022,953.99,2650.0
25830,03,2022,1248.61,4180.0
25900,03,2022,867.22,1695.0
25905,03,2022,856.42,1583.0
25907,03,2022,748.06,935.0
25909,03,2022,836.64,1646.0
25915,03,2022,1426.77,1588.0
25920,03,2022,888.17,1596.0
25922,03,2022,785.27,883.0
25924,03,2022,868.33,1591.0
25927,03,2022,1047.82,1666.0
25929,03,2022,729.74,833.0
25931,03,2022,969.13,1541.0
26020,03,2022,669.81,1353.0
26025,03,2022,507.29,1404.0
26030,03,2022,591.76,1301.0
26034,03,2022,663.6,946.0
26035,03,2022,1044.45,1766.0
26037,03,2022,677.46,1936.0
26040,03,2022,376.88,1705.0
26060,03,2022,303.75,406.0
26070,03,2022,383.85,842.0
26075,03,2022,405.42,790.0
26080,03,2022,477.85,2213.0
26100,03,2022,409.37,845.0
26105,03,2022,412.34,2118.0
26110,03,2022,390.18,693.0
26111,03,2022,500.31,1280.0
26113,03,2022,657.2,1687.0
26116,03,2022,631.1,2228.0
26117,03,2022,891.86,2464.0
26121,03,2022,721.68,1859.0
26123,03,2022,1005.7,3402.0
26125,03,2022,327.87,2713.0
26130,03,2022,568.81,1110.0
26135,03,2022,668.88,3095.0
26140,03,2022,610.79,2891.0
26145,03,2022,621.11,2974.0
26170,03,2022,490.37,1148.0
26180,03,2022,538.1,1878.0
26185,03,2022,671.88,1906.0
26200,03,2022,540.69,2420.0
26205,03,2022,737.96,1100.0
26210,03,2022,535.83,838.0
26215,03,2022,689.59,2828.0
26230,03,2022,603.0,933.0
26235,03,2022,592.95,1144.0
26236,03,2022,532.75,2316.0
26250,03,2022,1296.22,1456.0
26260,03,2022,971.15,1358.0
26262,03,2022,764.87,1394.0
26320,03,2022,420.39,2174.0
26340,03,2022,415.29,1056.0
26350,03,2022,895.71,2002.0
26352,03,2022,1002.06,1712.0
26356,03,2022,954.0,3803.0
26357,03,2022,1079.28,3850.0
26358,03,2022,1195.42,1893.0
26370,03,2022,946.12,3403.0
26372,03,2022,1111.13,1848.0
26373,03,2022,1068.28,1722.0
26390,03,2022,1068.57,1431.0
26392,03,2022,1219.05,1707.0
26410,03,2022,721.61,2656.0
26412,03,2022,862.61,1115.0
26415,03,2022,1034.43,1309.0
26416,03,2022,1120.58,1615.0
26418,03,2022,745.36,3080.0
26420,03,2022,896.93,1187.0
26426,03,2022,606.52,1201.0
26428,03,2022,964.94,1422.0
26432,03,2022,651.56,2640.0
26433,03,2022,687.61,2805.0
26434,03,2022,842.46,1145.0
26437,03,2022,801.43,2581.0
26440,03,2022,780.42,2983.0
26442,03,2022,1186.74,3541.0
26445,03,2022,728.06,2856.0
26449,03,2022,836.49,1176.0
26450,03,2022,556.48,651.0
26455,03,2022,549.12,684.0
26460,03,2022,539.83,1490.0
26471,03,2022,792.56,2540.0
26474,03,2022,785.93,872.0
26476,03,2022,776.91,872.0
26477,03,2022,749.65,966.0
26478,03,2022,797.32,3300.0
26479,03,2022,816.79,3245.0
26480,03,2022,942.45,2937.0
26483,03,2022,1047.61,1679.0
26485,03,2022,1003.57,1444.0
26489,03,2022,1172.9,1603.0
26490,03,2022,1019.88,1529.0
26492,03,2022,1126.84,1855.0
26494,03,2022,1023.29,1652.0
26496,03,2022,1103.38,1930.0
26497,03,2022,1102.24,1735.0
26498,03,2022,1441.09,2465.0
26499,03,2022,1058.74,2554.0
26500,03,2022,804.02,2700.0
26502,03,2022,916.98,1544.0
26508,03,2022,811.69,1270.0
26510,03,2022,771.81,1478.0
26516,03,2022,897.24,1150.0
26517,03,2022,1053.12,1495.0
26518,03,2022,1068.63,1703.0
26520,03,2022,818.31,3037.0
26525,03,2022,821.28,3052.0
26530,03,2022,652.78,2310.0
26531,03,2022,759.89,2640.0
26535,03,2022,523.39,1760.0
26536,03,2022,898.56,2970.0
26540,03,2022,842.44,2715.0
26541,03,2022,1007.33,1781.0
26542,03,2022,870.44,2766.0
26545,03,2022,880.27,1317.0
26546,03,2022,1244.5,2020.0
26548,03,2022,963.39,2816.0
26550,03,2022,2024.87,2478.0
26555,03,2022,1696.68,1899.0
26556,03,2022,4169.2,12749.0
26560,03,2022,768.47,1518.0
26561,03,2022,1198.0,1960.0
26562,03,2022,1676.25,2332.0
26565,03,2022,865.14,3000.0
26567,03,2022,867.41,1232.0
26568,03,2022,1132.21,1760.0
26580,03,2022,1880.31,2852.0
26587,03,2022,1271.59,1166.0
26590,03,2022,1753.18,1260.0
26591,03,2022,581.14,2199.0
26593,03,2022,773.22,2398.0
26596,03,2022,994.02,1722.0
26607,03,2022,616.76,1925.0
26608,03,2022,579.62,1745.0
26615,03,2022,691.97,1816.0
26650,03,2022,577.95,1049.0
26665,03,2022,744.76,3520.0
26676,03,2022,610.91,794.0
26685,03,2022,693.43,1223.0
26686,03,2022,758.93,2376.0
26706,03,2022,538.26,913.0
26715,03,2022,689.7,1278.0
26727,03,2022,569.62,1857.0
26735,03,2022,715.8,2200.0
26746,03,2022,894.73,1943.0
26756,03,2022,509.85,1430.0
26765,03,2022,602.1,1155.0
26776,03,2022,541.19,1430.0
26785,03,2022,656.52,1588.0
26820,03,2022,1008.05,1419.0
26841,03,2022,931.14,1313.0
26842,03,2022,1010.32,1573.0
26843,03,2022,951.57,1316.0
26844,03,2022,1046.04,4730.0
26850,03,2022,885.36,2808.0
26852,03,2022,1003.49,1530.0
26860,03,2022,732.21,2970.0
26861,03,2022,123.86,374.0
26862,03,2022,922.16,2929.0
26863,03,2022,275.77,453.0
26910,03,2022,920.8,1140.0
26951,03,2022,838.95,3300.0
26952,03,2022,823.2,3300.0
26990,03,2022,827.81,3033.0
26992,03,2022,1228.1,1650.0
27001,03,2022,657.53,660.0
27005,03,2022,879.32,3300.0
27006,03,2022,857.63,4400.0
27025,03,2022,1123.61,5500.0
27030,03,2022,1143.65,5500.0
27035,03,2022,1311.2,4730.0
27036,03,2022,1240.02,3264.0
27041,03,2022,863.64,550.0
27045,03,2022,903.79,4070.0
27062,03,2022,551.77,1296.0
27066,03,2022,991.69,1650.0
27071,03,2022,1183.64,5500.0
27080,03,2022,630.52,2519.0
27087,03,2022,757.89,2181.0
27090,03,2022,1011.63,3630.0
27091,03,2022,1946.18,7150.0
27097,03,2022,833.99,3740.0
27120,03,2022,1585.24,7150.0
27122,03,2022,1346.69,4840.0
27125,03,2022,1379.44,4950.0
27130,03,2022,1568.36,6600.0
27132,03,2022,2041.19,7700.0
27134,03,2022,2332.29,8470.0
27137,03,2022,1791.77,6490.0
27138,03,2022,1863.27,6710.0
27161,03,2022,1489.48,6820.0
27165,03,2022,1681.66,4400.0
27170,03,2022,1424.18,6490.0
27176,03,2022,1123.94,2200.0
27179,03,2022,1194.62,5170.0
27181,03,2022,1364.69,6000.0
27197,03,2022,161.01,629.0
27228,03,2022,2295.45,7034.0
27235,03,2022,1106.2,3630.0
27236,03,2022,1454.83,4070.0
27238,03,2022,566.85,1600.0
27240,03,2022,1169.97,2636.0
27244,03,2022,1497.25,4008.0
27245,03,2022,1495.47,3850.0
27248,03,2022,911.2,4180.0
27250,03,2022,226.9,868.0
27252,03,2022,922.76,1285.0
27253,03,2022,1147.87,2692.0
27254,03,2022,1553.08,7040.0
27265,03,2022,499.29,1100.0
27266,03,2022,712.12,1980.0
27267,03,2022,533.99,2200.0
27268,03,2022,662.45,2640.0
27269,03,2022,1516.05,6600.0
27279,03,2022,1032.6,5500.0
27280,03,2022,1715.09,5500.0
27303,03,2022,779.62,3527.0
27305,03,2022,586.79,1577.0
27310,03,2022,890.57,2626.0
27324,03,2022,494.92,825.0
27328,03,2022,764.32,3300.0
27329,03,2022,1284.87,3885.0
27331,03,2022,577.23,3300.0
27333,03,2022,715.37,3300.0
27334,03,2022,833.61,2307.0
27335,03,2022,933.32,2793.0
27337,03,2022,518.09,2310.0
27339,03,2022,931.53,3751.0
27340,03,2022,452.98,2200.0
27345,03,2022,589.17,3300.0
27347,03,2022,638.41,1594.0
27350,03,2022,795.57,2310.0
27355,03,2022,740.23,2750.0
27365,03,2022,2510.81,8000.0
27380,03,2022,755.76,2200.0
27381,03,2022,999.92,3410.0
27385,03,2022,734.04,2420.0
27386,03,2022,1043.11,4620.0
27403,03,2022,784.27,3630.0
27405,03,2022,822.8,3300.0
27407,03,2022,970.45,3960.0
27412,03,2022,2010.78,5115.0
27415,03,2022,1671.83,4950.0
27416,03,2022,1196.67,4840.0
27418,03,2022,1010.87,2549.0
27420,03,2022,902.62,4125.0
27422,03,2022,903.0,4125.0
27424,03,2022,913.11,3592.0
27425,03,2022,548.0,3300.0
27427,03,2022,863.81,2660.0
27428,03,2022,1359.63,6270.0
27429,03,2022,1529.33,4400.0
27430,03,2022,904.3,2200.0
27437,03,2022,803.24,2090.0
27441,03,2022,1004.12,4565.0
27445,03,2022,1530.43,6963.0
27446,03,2022,1408.82,5060.0
27447,03,2022,1566.52,6600.0
27450,03,2022,1233.2,5230.0
27455,03,2022,1172.63,4840.0
27457,03,2022,1174.13,3300.0
27466,03,2022,1444.84,6120.0
27470,03,2022,1437.49,3630.0
27472,03,2022,1541.68,5225.0
27486,03,2022,1712.34,6160.0
27487,03,2022,2141.81,7700.0
27488,03,2022,1462.35,5280.0
27496,03,2022,664.73,1650.0
27498,03,2022,798.87,3437.0
27502,03,2022,930.54,1870.0
27506,03,2022,1628.58,3630.0
27507,03,2022,1182.82,5500.0
27509,03,2022,820.78,3300.0
27510,03,2022,829.49,1320.0
27511,03,2022,1216.75,2508.0
27513,03,2022,1514.25,7040.0
27514,03,2022,1181.3,3740.0
27524,03,2022,917.0,3025.0
27535,03,2022,1095.64,2775.0
27536,03,2022,1446.35,3630.0
27540,03,2022,990.82,2200.0
27552,03,2022,770.01,3520.0
27556,03,2022,1072.03,4781.0
27562,03,2022,595.23,825.0
27566,03,2022,1089.02,3092.0
27570,03,2022,183.77,2200.0
27590,03,2022,990.18,3300.0
27600,03,2022,495.27,1760.0
27602,03,2022,599.13,1622.0
27610,03,2022,781.11,2212.0
27619,03,2022,554.21,2762.0
27620,03,2022,537.96,1980.0
27632,03,2022,506.41,1965.0
27635,03,2022,697.18,3300.0
27638,03,2022,906.16,2750.0
27640,03,2022,1006.41,1944.0
27641,03,2022,783.89,2509.0
27650,03,2022,786.29,3300.0
27652,03,2022,780.17,2135.0
27654,03,2022,850.26,3960.0
27658,03,2022,437.16,840.0
27659,03,2022,558.09,1465.0
27664,03,2022,435.07,1265.0
27665,03,2022,504.57,1430.0
27675,03,2022,584.3,1650.0
27680,03,2022,497.96,1210.0
27687,03,2022,539.63,1658.0
27690,03,2022,763.2,1100.0
27691,03,2022,893.03,3300.0
27695,03,2022,570.76,1980.0
27696,03,2022,652.71,2970.0
27698,03,2022,762.92,3300.0
27700,03,2022,727.12,2530.0
27702,03,2022,1165.34,4290.0
27703,03,2022,1342.54,4950.0
27704,03,2022,687.02,2530.0
27707,03,2022,482.97,1322.0
27709,03,2022,1388.7,3088.0
27720,03,2022,1063.02,2530.0
27724,03,2022,1532.9,4840.0
27726,03,2022,1167.14,2522.0
27756,03,2022,702.12,1737.0
27758,03,2022,1090.91,4180.0
27759,03,2022,1216.18,3080.0
27766,03,2022,729.68,2420.0
27768,03,2022,541.03,2200.0
27769,03,2022,884.73,3520.0
27784,03,2022,856.03,4400.0
27792,03,2022,779.61,2420.0
27814,03,2022,926.77,3630.0
27822,03,2022,1060.46,4400.0
27823,03,2022,1194.26,4950.0
27826,03,2022,1031.04,4200.0
27827,03,2022,1359.0,3865.0
27828,03,2022,1617.54,4154.0
27829,03,2022,854.06,2530.0
27840,03,2022,464.38,2750.0
27842,03,2022,601.97,2200.0
27860,03,2022,197.1,660.0
27870,03,2022,1222.02,4235.0
27880,03,2022,1129.5,2750.0
27892,03,2022,654.59,1870.0
28005,03,2022,667.32,2420.0
28041,03,2022,528.78,1304.0
28055,03,2022,444.25,1320.0
28300,03,2022,777.73,2399.0
28415,03,2022,1353.32,4400.0
28436,03,2022,595.8,1540.0
28445,03,2022,1226.54,2750.0
28465,03,2022,755.81,2640.0
28476,03,2022,458.14,1045.0
28485,03,2022,661.02,1650.0
28606,03,2022,455.01,1100.0
28615,03,2022,986.5,2750.0
28705,03,2022,1471.63,4950.0
28715,03,2022,1128.12,5775.0
28725,03,2022,930.15,2903.0
28730,03,2022,872.91,3520.0
28805,03,2022,846.93,2212.0
28810,03,2022,508.43,2640.0
29805,03,2022,566.41,1279.0
29806,03,2022,1287.36,4400.0
29807,03,2022,1254.99,4400.0
29819,03,2022,711.25,2420.0
29820,03,2022,649.96,3300.0
29821,03,2022,720.93,3740.0
29822,03,2022,655.26,3300.0
29823,03,2022,718.27,3300.0
29824,03,2022,820.05,3520.0
29825,03,2022,710.93,2420.0
29826,03,2022,212.38,3300.0
29827,03,2022,1298.86,3850.0
29828,03,2022,1114.41,2970.0
29837,03,2022,640.72,1921.0
29838,03,2022,717.79,2098.0
29840,03,2022,540.79,2238.0
29843,03,2022,589.77,2981.0
29844,03,2022,600.45,2838.0
29845,03,2022,705.74,4966.0
29846,03,2022,629.42,2860.0
29847,03,2022,661.26,5815.0
29848,03,2022,613.98,2308.0
29850,03,2022,757.3,3410.0
29851,03,2022,1131.6,4850.0
29855,03,2022,948.83,3410.0
29856,03,2022,1210.18,5500.0
29862,03,2022,987.9,3300.0
29863,03,2022,984.5,4510.0
29866,03,2022,1279.43,3850.0
29867,03,2022,1556.72,6600.0
29868,03,2022,2036.83,9240.0
29871,03,2022,623.05,2640.0
29873,03,2022,647.29,2750.0
29874,03,2022,649.85,3300.0
29875,03,2022,601.0,2530.0
29876,03,2022,792.8,3850.0
29877,03,2022,754.0,3850.0
29879,03,2022,803.18,3850.0
29880,03,2022,680.93,3850.0
29881,03,2022,655.59,3850.0
29882,03,2022,835.06,3630.0
29883,03,2022,1021.84,3300.0
29884,03,2022,749.24,3300.0
29885,03,2022,919.28,2564.0
29886,03,2022,771.89,3850.0
29887,03,2022,914.84,4180.0
29888,03,2022,1187.52,5060.0
29889,03,2022,1490.41,6820.0
29891,03,2022,801.95,2209.0
29892,03,2022,752.13,2530.0
29894,03,2022,604.21,3300.0
29895,03,2022,557.77,3520.0
29897,03,2022,587.93,2750.0
29898,03,2022,669.96,3300.0
29900,03,2022,606.75,1515.0
29901,03,2022,653.22,2200.0
29902,03,2022,693.49,1800.0
29904,03,2022,776.54,3300.0
29905,03,2022,594.06,3300.0
29906,03,2022,781.63,2365.0
29907,03,2022,1066.59,4400.0
29914,03,2022,1212.6,3740.0
29915,03,2022,1250.65,5610.0
29916,03,2022,1241.46,4400.0
32551,03,2022,192.21,634.0
32601,03,2022,383.43,1200.0
32905,03,2022,1661.59,4345.0
34111,03,2022,754.16,1262.0
34490,03,2022,812.33,928.0
34520,03,2022,1252.02,2988.0
35045,03,2022,1223.66,1966.0
35141,03,2022,1384.59,2490.0
35184,03,2022,1222.89,2172.0
35190,03,2022,960.4,2066.0
35201,03,2022,1176.82,2318.0
35206,03,2022,978.38,2318.0
35207,03,2022,911.68,5698.0
35236,03,2022,1249.72,2705.0
35266,03,2022,1084.24,1795.0
35860,03,2022,1054.52,1218.0
35875,03,2022,746.0,1454.0
36640,03,2022,132.38,395.0
37618,03,2022,482.3,1304.0
38230,03,2022,250.65,1033.0
49560,03,2022,928.22,990.0
61783,03,2022,300.67,1210.0
62268,03,2022,299.9,1217.0
62287,03,2022,672.36,2664.0
62350,03,2022,483.53,925.0
62362,03,2022,471.76,951.0
63001,03,2022,1584.68,3946.0
63003,03,2022,1580.72,5610.0
63005,03,2022,1527.94,5335.0
63011,03,2022,1367.66,6600.0
63012,03,2022,1520.02,5374.0
63015,03,2022,1899.36,5356.0
63016,03,2022,1957.23,6930.0
63017,03,2022,1617.23,5500.0
63020,03,2022,1465.21,6710.0
63030,03,2022,1228.86,10000.0
63035,03,2022,244.18,5500.0
63042,03,2022,1626.83,14000.0
63045,03,2022,1643.54,4604.0
63046,03,2022,1556.28,4961.0
63047,03,2022,1393.59,5092.0
63048,03,2022,268.66,1045.0
63052,03,2022,330.11,1360.0
63053,03,2022,246.45,1200.0
63056,03,2022,1899.26,10994.0
63057,03,2022,411.78,1650.0
63075,03,2022,1724.2,6600.0
63076,03,2022,309.25,1263.0
63077,03,2022,1901.91,6964.0
63078,03,2022,271.65,880.0
63081,03,2022,2235.8,6600.0
63082,03,2022,338.27,1568.0
63085,03,2022,2452.18,4125.0
63086,03,2022,242.77,745.0
63087,03,2022,3053.47,10655.0
63088,03,2022,325.57,1154.0
63090,03,2022,2463.4,8855.0
63091,03,2022,223.47,536.0
63102,03,2022,2874.24,8250.0
63185,03,2022,1418.84,6600.0
63190,03,2022,1517.18,7370.0
63267,03,2022,1750.0,6325.0
63272,03,2022,2403.28,8250.0
63276,03,2022,2309.76,10450.0
63277,03,2022,1997.01,6050.0
63282,03,2022,2570.1,8250.0
63300,03,2022,2318.3,6218.0
63655,03,2022,1058.57,2806.0
63662,03,2022,1072.95,3300.0
63685,03,2022,440.52,1793.0
63688,03,2022,454.9,1409.0
63707,03,2022,1185.25,3062.0
63709,03,2022,1413.1,4950.0
63710,03,2022,1362.49,6600.0
64416,03,2022,73.91,330.0
64628,03,2022,566.93,7464.0
64629,03,2022,269.46,1487.0
64702,03,2022,608.14,1110.0
64704,03,2022,380.57,2200.0
64708,03,2022,602.46,1773.0
64712,03,2022,723.09,3095.0
64713,03,2022,970.61,2672.0
64714,03,2022,923.97,3300.0
64716,03,2022,610.98,1674.0
64718,03,2022,722.4,1551.0
64719,03,2022,489.35,1694.0
64722,03,2022,436.91,1630.0
64726,03,2022,312.94,1210.0
64727,03,2022,218.0,1273.0
64772,03,2022,679.62,1906.0
64774,03,2022,502.46,2090.0
64776,03,2022,469.32,1168.0
64778,03,2022,222.0,316.0
64782,03,2022,541.45,1040.0
64783,03,2022,265.56,382.0
64784,03,2022,881.57,1285.0
64787,03,2022,288.84,2158.0
64788,03,2022,490.86,1562.0
64790,03,2022,1033.36,1250.0
64795,03,2022,237.31,526.0
64802,03,2022,1082.61,2023.0
64831,03,2022,832.63,2284.0
64832,03,2022,403.31,613.0
64834,03,2022,894.92,1283.0
64835,03,2022,994.49,1495.0
64836,03,2022,994.49,1588.0
64837,03,2022,446.98,695.0
64856,03,2022,1229.24,3200.0
64857,03,2022,1282.31,3490.0
64859,03,2022,304.63,560.0
64861,03,2022,1973.35,1866.0
64872,03,2022,141.59,289.0
64874,03,2022,212.71,289.0
64890,03,2022,1319.17,2090.0
64891,03,2022,1402.34,2196.0
64892,03,2022,1281.99,1917.0
64893,03,2022,1367.7,2106.0
64895,03,2022,1620.94,2439.0
64896,03,2022,1745.95,2741.0
64897,03,2022,1546.9,2368.0
64898,03,2022,1673.42,2666.0
64901,03,2022,729.67,977.0
64902,03,2022,844.78,1170.0
64910,03,2022,921.68,2260.0
64912,03,2022,1065.72,4400.0
69990,03,2022,283.97,734.0
70110,03,2022,13.56,121.0
70140,03,2022,11.29,72.0
70160,03,2022,9.78,107.0
70250,03,2022,10.16,185.0
70336,03,2022,81.26,1424.0
70540,03,2022,74.13,1424.0
70542,03,2022,88.82,1590.0
70543,03,2022,117.08,3014.0
70551,03,2022,81.64,1424.0
70552,03,2022,97.85,1590.0
70553,03,2022,125.35,3014.0
71100,03,2022,12.43,82.0
71101,03,2022,14.7,226.0
71110,03,2022,15.83,108.0
71111,03,2022,17.34,123.0
71120,03,2022,10.91,155.0
71130,03,2022,12.05,143.0
71550,03,2022,80.5,1424.0
72020,03,2022,9.02,58.0
72040,03,2022,12.43,204.0
72050,03,2022,15.07,278.0
72052,03,2022,16.21,361.0
72070,03,2022,11.29,197.0
72072,03,2022,12.43,165.0
72074,03,2022,13.56,113.0
72080,03,2022,11.67,212.0
72081,03,2022,14.32,138.0
72082,03,2022,17.67,220.0
72083,03,2022,19.61,236.0
72084,03,2022,23.34,280.0
72100,03,2022,12.43,201.0
72110,03,2022,14.32,280.0
72114,03,2022,16.59,350.0
72120,03,2022,12.43,292.0
72141,03,2022,82.02,1424.0
72142,03,2022,98.23,1590.0
72146,03,2022,81.64,1424.0
72147,03,2022,97.85,1590.0
72148,03,2022,82.02,1424.0
72149,03,2022,97.85,1590.0
72156,03,2022,125.35,3014.0
72157,03,2022,125.35,3014.0
72158,03,2022,125.35,3014.0
72170,03,2022,9.78,191.0
72190,03,2022,13.94,210.0
72195,03,2022,80.88,1424.0
72196,03,2022,95.2,1590.0
72197,03,2022,120.11,3014.0
72202,03,2022,12.43,179.0
72220,03,2022,9.78,172.0
72285,03,2022,64.02,490.0
72295,03,2022,46.63,446.0
73000,03,2022,9.4,183.0
73010,03,2022,10.16,191.0
73020,03,2022,8.65,72.0
73030,03,2022,10.54,178.0
73040,03,2022,31.55,572.0
73050,03,2022,10.54,160.0
73060,03,2022,9.02,143.0
73070,03,2022,9.4,153.0
73080,03,2022,9.78,158.0
73090,03,2022,9.02,139.0
73100,03,2022,9.4,128.0
73110,03,2022,9.78,133.0
73115,03,2022,31.93,628.0
73120,03,2022,9.4,114.0
73130,03,2022,9.78,120.0
73140,03,2022,7.89,182.0
73218,03,2022,74.88,1424.0
73219,03,2022,89.91,1590.0
73220,03,2022,117.84,3014.0
73221,03,2022,75.59,1424.0
73222,03,2022,90.28,1590.0
73223,03,2022,117.84,3014.0
73501,03,2022,10.54,104.0
73502,03,2022,12.43,143.0
73503,03,2022,15.07,182.0
73521,03,2022,12.43,138.0
73522,03,2022,16.21,170.0
73523,03,2022,16.96,198.0
73551,03,2022,9.4,99.0
73552,03,2022,10.16,116.0
73560,03,2022,9.4,138.0
73562,03,2022,10.54,148.0
73564,03,2022,12.43,187.0
73565,03,2022,9.78,174.0
73580,03,2022,34.04,154.0
73590,03,2022,9.02,154.0
73600,03,2022,9.02,131.0
73610,03,2022,9.78,136.0
73620,03,2022,8.64,143.0
73630,03,2022,9.4,148.0
73650,03,2022,9.02,157.0
73660,03,2022,7.51,138.0
73718,03,2022,74.13,1424.0
73719,03,2022,89.53,1590.0
73720,03,2022,117.46,1424.0
73721,03,2022,75.59,1424.0
73722,03,2022,90.28,1590.0
73723,03,2022,117.46,3014.0
74181,03,2022,80.5,1424.0
74182,03,2022,95.2,1590.0
74183,03,2022,119.73,3014.0
76000,03,2022,18.32,165.0
76881,03,2022,34.31,363.0
76882,03,2022,26.37,104.0
76937,03,2022,15.78,171.0
76942,03,2022,35.33,605.0
77002,03,2022,31.55,110.0
77003,03,2022,33.44,138.0
77073,03,2022,15.4,198.0
77077,03,2022,19.18,198.0
77084,03,2022,88.07,1424.0
95861,03,2022,92.99,348.0
95864,03,2022,120.49,846.0
95865,03,2022,93.8,440.0
95870,03,2022,22.21,165.0
95886,03,2022,51.6,471.0
95905,03,2022,3.35,374.0
95911,03,2022,149.24,908.0
95913,03,2022,211.05,1543.0
95925,03,2022,33.07,550.0
95926,03,2022,31.28,550.0
95927,03,2022,30.15,495.0
95929,03,2022,90.02,495.0
95930,03,2022,20.75,204.0
95937,03,2022,39.5,271.0
95938,03,2022,51.6,1573.0
95940,03,2022,37.23,150.0
96370,03,2022,17.35,496.0
96372,03,2022,16.21,70.0
97012,03,2022,16.21,38.0
97016,03,2022,13.56,50.0
97018,03,2022,6.76,38.0
97022,03,2022,19.62,50.0
97024,03,2022,8.27,38.0
97032,03,2022,16.59,50.0
97033,03,2022,22.27,66.0
97034,03,2022,16.59,60.0
97035,03,2022,16.21,50.0
97110,03,2022,33.56,82.0
97112,03,2022,38.85,82.0
97113,03,2022,41.88,50.0
97116,03,2022,33.56,72.0
97124,03,2022,33.62,66.0
97140,03,2022,30.91,72.0
97150,03,2022,19.99,43.0
97161,03,2022,114.24,422.0
97162,03,2022,114.24,422.0
97163,03,2022,114.24,422.0
97164,03,2022,78.47,287.0
97165,03,2022,114.99,409.0
97166,03,2022,114.99,409.0
97167,03,2022,114.99,409.0
97168,03,2022,78.85,270.0
97530,03,2022,42.26,82.0
97535,03,2022,37.34,82.0
97542,03,2022,36.21,66.0
97750,03,2022,38.1,110.0
97760,03,2022,55.13,77.0
97763,03,2022,61.18,138.0
99153,03,2022,12.76,57.0
99155,03,2022,98.71,492.0
99156,03,2022,90.18,404.0
99157,03,2022,72.4,306.0
99195,03,2022,116.19,521.0
99219,03,2022,151.34,360.0
99221,03,2022,116.88,277.0
99222,03,2022,155.02,374.0
99223,03,2022,226.12,544.0
99231,03,2022,44.63,110.0
99232,03,2022,81.16,198.0
99233,03,2022,116.49,280.0
99234,03,2022,149.72,362.0
99235,03,2022,188.57,516.0
99236,03,2022,241.52,661.0
99238,03,2022,81.59,192.0
99239,03,2022,118.87,280.0
99281,03,2022,25.83,55.0
99282,03,2022,50.14,82.0
99283,03,2022,85.64,110.0
99284,03,2022,143.72,165.0
99285,03,2022,209.15,220.0
99326,03,2022,153.29,358.0
99336,03,2022,151.67,314.0
99341,03,2022,60.62,158.0
